,date_transaction,Région,nombre_transactions,taux_moyen,prix_m2
1042,2021-08,Bretagne,5140,1.09,2365.9743009031836
1043,2021-08,Centre-Val de Loire,3573,1.09,1860.2680704534346
1044,2021-08,Grand Est,3170,1.09,1708.2658344527886
1045,2021-08,Hauts-de-France,6959,1.09,2162.4851815518086
1046,2021-08,Ile-de-France,12038,1.09,5481.7117977850285
1047,2021-08,Normandie,4697,1.09,2180.3547593104436
1048,2021-08,Nouvelle-Aquitaine,9677,1.09,2558.7767089690215
1049,2021-08,Occitanie,9666,1.09,2456.6647595124964
1050,2021-08,Outre-mer,885,1.09,2817.668143266674
1051,2021-08,Pays de la Loire,5615,1.09,2643.1639444373645
1052,2021-08,Provence-Alpes-Côte d'Azur,7830,1.09,3848.2474405375283
1053,2021-09,Auvergne-Rhône-Alpes,13029,1.09,3085.323184749786
1054,2021-09,Bourgogne-Franche-Comté,4390,1.09,1728.7747346748633
1055,2021-09,Bretagne,5959,1.09,2417.0951374409087
1056,2021-09,Centre-Val de Loire,4304,1.09,1837.1245784521923
1057,2021-09,Grand Est,3787,1.09,1687.471254800185
1058,2021-09,Hauts-de-France,8428,1.09,2167.717190397979
1059,2021-09,Ile-de-France,17945,1.09,6098.670461022664
1060,2021-09,Normandie,5643,1.09,2222.2960762368516
1061,2021-09,Nouvelle-Aquitaine,10825,1.09,2669.060336670449
1062,2021-09,Occitanie,10679,1.09,2493.1448069618814
1063,2021-09,Outre-mer,1001,1.09,2823.879961666792
1064,2021-09,Pays de la Loire,6520,1.09,2615.2706878247386
1065,2021-09,Provence-Alpes-Côte d'Azur,10169,1.09,4024.7857066625957
1066,2021-10,Auvergne-Rhône-Alpes,11372,1.08,3126.4340948829768
1067,2021-10,Bourgogne-Franche-Comté,3865,1.0800000000000003,1739.3270605867374
1068,2021-10,Bretagne,5226,1.08,2459.0078400136726
1069,2021-10,Centre-Val de Loire,3650,1.08,1830.0791678214773
1070,2021-10,Grand Est,3339,1.08,1674.9438049554094
1071,2021-10,Hauts-de-France,7394,1.08,2206.2859047453394
1072,2021-10,Ile-de-France,15245,1.08,5993.599389760207
1073,2021-10,Normandie,4959,1.08,2232.9875126626366
1074,2021-10,Nouvelle-Aquitaine,9870,1.08,2627.4571974289183
1075,2021-10,Occitanie,9833,1.08,2539.3084351813854
1076,2021-10,Outre-mer,939,1.08,2842.48647356837
1077,2021-10,Pays de la Loire,5637,1.08,2642.5472267031932
1078,2021-10,Provence-Alpes-Côte d'Azur,9008,1.08,3997.4184582256644
1079,2021-11,Auvergne-Rhône-Alpes,9684,1.07,3059.393848712882
1080,2021-11,Bourgogne-Franche-Comté,3387,1.07,1685.3026762369598
1081,2021-11,Bretagne,4446,1.07,2437.6271478878753
1082,2021-11,Centre-Val de Loire,3022,1.07,1846.175916600092
1083,2021-11,Grand Est,2908,1.07,1701.664479880293
1084,2021-11,Hauts-de-France,6114,1.07,2084.74515926441
1085,2021-11,Ile-de-France,11455,1.07,6048.10738714376
1086,2021-11,Normandie,4120,1.07,2213.2252946816698
1087,2021-11,Nouvelle-Aquitaine,8249,1.07,2671.7620030702424
1088,2021-11,Occitanie,8547,1.07,2534.73775725214
1089,2021-11,Outre-mer,869,1.07,2918.0897068269337
1090,2021-11,Pays de la Loire,4595,1.07,2665.308621351081
1091,2021-11,Provence-Alpes-Côte d'Azur,7601,1.07,4143.106907142098
1092,2021-12,Auvergne-Rhône-Alpes,12750,1.06,3132.9142550205665
1093,2021-12,Bourgogne-Franche-Comté,4442,1.06,1727.8405929876433
1094,2021-12,Bretagne,5805,1.06,2579.3940570193786
1095,2021-12,Centre-Val de Loire,3954,1.06,1869.8071746357352
1096,2021-12,Grand Est,3748,1.06,1685.8267065173127
1097,2021-12,Hauts-de-France,8249,1.06,2176.585935985877
1098,2021-12,Ile-de-France,14839,1.06,6397.8312818343275
1099,2021-12,Normandie,5570,1.06,2240.8383348993098
1100,2021-12,Nouvelle-Aquitaine,10887,1.06,2650.6863646562756
1101,2021-12,Occitanie,11349,1.06,2551.2720550960566
1102,2021-12,Outre-mer,1250,1.06,2961.9170950749817
1103,2021-12,Pays de la Loire,6082,1.06,2701.2627101617572
1104,2021-12,Provence-Alpes-Côte d'Azur,9651,1.06,4127.4406302024245
1105,2022-01,Auvergne-Rhône-Alpes,9121,1.07,3164.4861904035215
1106,2022-01,Bourgogne-Franche-Comté,3068,1.07,1716.2329210091343
1107,2022-01,Bretagne,4398,1.07,2530.5585087777336
1108,2022-01,Centre-Val de Loire,2911,1.07,1857.151968555638
1109,2022-01,Grand Est,2700,1.07,1660.2138536492046
1110,2022-01,Hauts-de-France,5928,1.07,2177.158777377892
1111,2022-01,Ile-de-France,12125,1.07,6101.0311469851795
1112,2022-01,Normandie,3966,1.07,2266.132108245213
1113,2022-01,Nouvelle-Aquitaine,7794,1.07,2691.7200606697384
1114,2022-01,Occitanie,8215,1.07,2549.4053539905835
1115,2022-01,Outre-mer,710,1.07,2901.0997345603764
1116,2022-01,Pays de la Loire,4737,1.07,2647.780377011835
1117,2022-01,Provence-Alpes-Côte d'Azur,7822,1.07,4132.286014635308
1118,2022-02,Auvergne-Rhône-Alpes,9169,1.09,3046.580155322904
1119,2022-02,Bourgogne-Franche-Comté,3090,1.09,1734.2052216334991
1120,2022-02,Bretagne,4359,1.09,2505.706088201172
1121,2022-02,Centre-Val de Loire,2962,1.09,1964.9341341994275
1122,2022-02,Grand Est,2680,1.09,1675.754789122796
1123,2022-02,Hauts-de-France,6123,1.09,2120.334600992144
1124,2022-02,Ile-de-France,12331,1.09,6169.5854465423035
1125,2022-02,Normandie,4016,1.09,2287.4948856320275
1126,2022-02,Nouvelle-Aquitaine,7790,1.09,2661.0135028940704
1127,2022-02,Occitanie,8551,1.09,2522.0887940476014
1128,2022-02,Outre-mer,807,1.09,2862.6493073662614
1129,2022-02,Pays de la Loire,4569,1.09,2634.527403319383
1130,2022-02,Provence-Alpes-Côte d'Azur,8052,1.09,4194.946981489669
1131,2022-03,Auvergne-Rhône-Alpes,11145,1.11,3024.0956387856995
1132,2022-03,Bourgogne-Franche-Comté,3761,1.11,1713.7184493358661
1133,2022-03,Bretagne,5234,1.11,2543.2538614610407
1134,2022-03,Centre-Val de Loire,3442,1.11,1855.77383357278
1135,2022-03,Grand Est,3146,1.11,1679.9917695155439
1136,2022-03,Hauts-de-France,7159,1.11,2426.5508861772996
1137,2022-03,Ile-de-France,14718,1.11,6149.118252110337
1138,2022-03,Normandie,4686,1.11,2265.248974139762
1139,2022-03,Nouvelle-Aquitaine,9781,1.11,2663.3367851848066
1140,2022-03,Occitanie,9802,1.11,2562.9096625453485
1141,2022-03,Outre-mer,961,1.11,3045.233805396123
1142,2022-03,Pays de la Loire,5318,1.11,2641.419480968031
1143,2022-03,Provence-Alpes-Côte d'Azur,9486,1.11,4048.348656908491
1144,2022-04,Auvergne-Rhône-Alpes,10003,1.16,3093.258245857264
1145,2022-04,Bourgogne-Franche-Comté,3240,1.16,1743.059165650313
1146,2022-04,Bretagne,4592,1.16,2557.6552356757197
1147,2022-04,Centre-Val de Loire,3098,1.16,1907.5089210142348
1148,2022-04,Grand Est,2900,1.16,1708.9629997486386
1149,2022-04,Hauts-de-France,6273,1.16,2128.6822535108126
1150,2022-04,Ile-de-France,12890,1.16,6188.405196482271
1151,2022-04,Normandie,4144,1.16,2316.974482298102
1152,2022-04,Nouvelle-Aquitaine,8450,1.16,2739.6355574394793
1153,2022-04,Occitanie,9270,1.16,2561.8810837092014
1154,2022-04,Outre-mer,916,1.16,3109.1504367394605
1155,2022-04,Pays de la Loire,5050,1.16,2721.383805565501
1156,2022-04,Provence-Alpes-Côte d'Azur,8566,1.16,4162.911792694015
1157,2022-05,Auvergne-Rhône-Alpes,12179,1.25,3096.3454487231284
1158,2022-05,Bourgogne-Franche-Comté,3572,1.25,1769.3095649585027
1159,2022-05,Bretagne,4675,1.25,2554.262991025811
1160,2022-05,Centre-Val de Loire,3221,1.25,1886.397296567689
1161,2022-05,Grand Est,3101,1.25,1710.4006271929923
1162,2022-05,Hauts-de-France,6754,1.25,2187.922043473633
1163,2022-05,Ile-de-France,13454,1.25,6239.783193420162
1164,2022-05,Normandie,4467,1.25,2279.770154957838
1165,2022-05,Nouvelle-Aquitaine,9030,1.25,2764.674618852904
1166,2022-05,Occitanie,9424,1.25,2607.143453965052
1167,2022-05,Outre-mer,897,1.25,2880.4241469600934
1168,2022-05,Pays de la Loire,5290,1.25,2698.1718915296956
1169,2022-05,Provence-Alpes-Côte d'Azur,9265,1.25,4149.304515259298
1170,2022-06,Auvergne-Rhône-Alpes,11980,1.34,3239.71751851319
1171,2022-06,Bourgogne-Franche-Comté,4266,1.34,2421.934452754379
1172,2022-06,Bretagne,5527,1.34,2641.380942555585
1173,2022-06,Centre-Val de Loire,4116,1.34,2026.630980887061
1174,2022-06,Grand Est,3629,1.34,1873.3672389584367
1175,2022-06,Hauts-de-France,8191,1.34,2287.620338838799
1176,2022-06,Ile-de-France,17262,1.34,6398.952762357375
1177,2022-06,Normandie,5410,1.34,2348.434755605352
1178,2022-06,Nouvelle-Aquitaine,10445,1.34,2806.344705504112
1179,2022-06,Occitanie,11210,1.34,2630.704710281009
1180,2022-06,Outre-mer,1025,1.34,3073.2466479482127
1181,2022-06,Pays de la Loire,6354,1.34,2771.483340717745
1182,2022-06,Provence-Alpes-Côte d'Azur,10874,1.34,4249.05033470941
1183,2022-07,Auvergne-Rhône-Alpes,13749,1.45,3209.697829261523
1184,2022-07,Bourgogne-Franche-Comté,4792,1.45,1869.8005034775285
1185,2022-07,Bretagne,6156,1.4499999999999997,2764.436482985775
1186,2022-07,Centre-Val de Loire,4506,1.45,2017.1512250617907
1187,2022-07,Grand Est,4030,1.45,1778.7891420060287
1188,2022-07,Hauts-de-France,8732,1.45,2288.6904989980053
1189,2022-07,Ile-de-France,19340,1.45,6267.347430257969
1190,2022-07,Normandie,5619,1.45,2335.978506856453
1191,2022-07,Nouvelle-Aquitaine,11079,1.45,2847.5940325028146
1192,2022-07,Occitanie,11282,1.45,2672.5670772272524
1193,2022-07,Outre-mer,1028,1.45,3142.8050971826856
1194,2022-07,Pays de la Loire,6916,1.4499999999999997,2824.301026638024
1195,2022-07,Provence-Alpes-Côte d'Azur,10226,1.45,4259.078554794777
1196,2022-08,Auvergne-Rhône-Alpes,8481,1.59,3242.2583758915653
1197,2022-08,Bourgogne-Franche-Comté,3164,1.59,1874.550493209596
1198,2022-08,Bretagne,4764,1.59,2628.2933484200225
1199,2022-08,Centre-Val de Loire,3308,1.59,2031.1146944297468
1200,2022-08,Grand Est,2968,1.5899999999999999,1845.7360308573745
1201,2022-08,Hauts-de-France,6423,1.5899999999999999,2300.268941966226
1202,2022-08,Ile-de-France,11020,1.5899999999999999,5793.511484230924
1203,2022-08,Normandie,4381,1.59,2348.9252823651145
1204,2022-08,Nouvelle-Aquitaine,8956,1.59,2777.4393658415433
1205,2022-08,Occitanie,8911,1.59,2647.967265568233
1206,2022-08,Outre-mer,896,1.59,3055.025989094194
1207,2022-08,Pays de la Loire,5001,1.59,2840.3538498227745
1208,2022-08,Provence-Alpes-Côte d'Azur,7626,1.59,4188.232858600752
1209,2022-09,Auvergne-Rhône-Alpes,12166,1.7,3224.9998760912786
1210,2022-09,Bourgogne-Franche-Comté,4017,1.7,1863.3984242688532
1211,2022-09,Bretagne,5474,1.7,2731.7331765396925
1212,2022-09,Centre-Val de Loire,3849,1.7,2004.847278097293
1213,2022-09,Grand Est,3455,1.7,1866.6401279635686
1214,2022-09,Hauts-de-France,7826,1.7,2284.5132077357757
1215,2022-09,Ile-de-France,17044,1.7,7065.1800751803985
1216,2022-09,Normandie,5139,1.7,2398.1874848691
1217,2022-09,Nouvelle-Aquitaine,10125,1.7,2894.6332937722636
1218,2022-09,Occitanie,9828,1.7,2704.3575953451705
1219,2022-09,Outre-mer,1001,1.7,3083.5282461902125
1220,2022-09,Pays de la Loire,5851,1.6999999999999997,2856.235615990239
1221,2022-09,Provence-Alpes-Côte d'Azur,10055,1.7,4369.799226447458
1222,2022-10,Auvergne-Rhône-Alpes,9779,1.81,3201.6736274756877
1223,2022-10,Bourgogne-Franche-Comté,3400,1.81,1962.5028038748067
1224,2022-10,Bretagne,4611,1.81,2733.70108055525
1225,2022-10,Centre-Val de Loire,3173,1.81,2054.756062298156
1226,2022-10,Grand Est,2943,1.81,1746.9133692188004
1227,2022-10,Hauts-de-France,6214,1.81,3267.1730570877326
1228,2022-10,Ile-de-France,12679,1.81,6733.048172235058
1229,2022-10,Normandie,4164,1.81,2389.6474170966385
1230,2022-10,Nouvelle-Aquitaine,8499,1.81,2776.545834204607
1231,2022-10,Occitanie,8297,1.81,2675.292997854
1232,2022-10,Outre-mer,907,1.81,3050.0394535625096
1233,2022-10,Pays de la Loire,4850,1.81,2858.628273132352
1234,2022-10,Provence-Alpes-Côte d'Azur,7829,1.81,4394.993102365662
1235,2022-11,Auvergne-Rhône-Alpes,8201,1.96,3356.5159925686394
1236,2022-11,Bourgogne-Franche-Comté,3105,1.96,1811.088836512753
1237,2022-11,Bretagne,4124,1.96,2764.4987511410404
1238,2022-11,Centre-Val de Loire,2827,1.96,1942.8464676908873
1239,2022-11,Grand Est,2417,1.96,1715.6329301729052
1240,2022-11,Hauts-de-France,5469,1.96,2477.8433899360402
1241,2022-11,Ile-de-France,10562,1.96,6388.9783119234335
1242,2022-11,Normandie,3824,1.96,2401.9646527274176
1243,2022-11,Nouvelle-Aquitaine,7686,1.96,2743.136536734207
1244,2022-11,Occitanie,7716,1.96,2676.2459321473775
1245,2022-11,Outre-mer,817,1.96,3206.933401403812
1246,2022-11,Pays de la Loire,4253,1.9599999999999997,2843.209438471701
1247,2022-11,Provence-Alpes-Côte d'Azur,7526,1.96,4387.30020524612
1248,2022-12,Auvergne-Rhône-Alpes,9052,2.12,3351.930591751024
1249,2022-12,Bourgogne-Franche-Comté,3806,2.12,1857.9704646186563
1250,2022-12,Bretagne,5072,2.12,2725.8055053210346
1251,2022-12,Centre-Val de Loire,3638,2.12,2122.672724679213
1252,2022-12,Grand Est,2807,2.12,1660.5666227211304
1253,2022-12,Hauts-de-France,6829,2.12,2293.0609723358616
1254,2022-12,Ile-de-France,12857,2.12,6576.286085826687
1255,2022-12,Normandie,4344,2.12,2335.068085291135
1256,2022-12,Nouvelle-Aquitaine,9561,2.12,2899.713488265776
1257,2022-12,Occitanie,9528,2.12,2749.053575581682
1258,2022-12,Outre-mer,1058,2.12,3309.9128156783436
1259,2022-12,Pays de la Loire,5593,2.12,2797.4099670735254
1260,2022-12,Provence-Alpes-Côte d'Azur,8815,2.12,4394.557580578089
1261,2023-01,Auvergne-Rhône-Alpes,6236,2.31,3164.3980370957297
1262,2023-01,Bourgogne-Franche-Comté,2650,2.31,1794.3631400192892
1263,2023-01,Bretagne,3671,2.31,2694.202267653229
1264,2023-01,Centre-Val de Loire,2524,2.31,1928.6784500951585
1265,2023-01,Grand Est,1914,2.31,1744.3027014346396
1266,2023-01,Hauts-de-France,4897,2.31,2238.337410674176
1267,2023-01,Ile-de-France,10096,2.31,6849.917686846416
1268,2023-01,Normandie,2661,2.31,2169.6350081585333
1269,2023-01,Nouvelle-Aquitaine,6872,2.31,2879.3623857102743
1270,2023-01,Occitanie,6946,2.31,2680.968271203663
1271,2023-01,Outre-mer,561,2.31,3188.4733094393523
1272,2023-01,Pays de la Loire,4171,2.31,2825.7456199662442
1273,2023-01,Provence-Alpes-Côte d'Azur,6992,2.31,4452.664464391405
1274,2023-02,Auvergne-Rhône-Alpes,5688,2.51,3103.0498331525246
1275,2023-02,Bourgogne-Franche-Comté,2413,2.51,1739.0057399080522
1276,2023-02,Bretagne,3146,2.51,2775.9097937564593
1277,2023-02,Centre-Val de Loire,2524,2.51,1985.0578137055572
1278,2023-02,Grand Est,1970,2.51,1650.9449906231578
1279,2023-02,Hauts-de-France,4645,2.51,2216.01428315832
1280,2023-02,Ile-de-France,10172,2.51,6253.801107353211
1281,2023-02,Normandie,2452,2.51,2197.9278485776226
1282,2023-02,Nouvelle-Aquitaine,6663,2.51,2828.595942301553
1283,2023-02,Occitanie,6906,2.51,2676.078746357084
1284,2023-02,Outre-mer,546,2.51,3093.1020917862356
1285,2023-02,Pays de la Loire,3906,2.51,2764.3007862762524
1286,2023-02,Provence-Alpes-Côte d'Azur,6168,2.51,4293.249066507149
1287,2023-03,Auvergne-Rhône-Alpes,6514,2.72,3003.181363155162
1288,2023-03,Bourgogne-Franche-Comté,2033,2.72,1683.2227852162393
1289,2023-03,Bretagne,3157,2.72,2813.025380803732
1290,2023-03,Centre-Val de Loire,2992,2.72,1936.4972833283648
1291,2023-03,Grand Est,2209,2.72,1632.2732864063319
1292,2023-03,Hauts-de-France,5315,2.72,2268.263223553623
1293,2023-03,Ile-de-France,11532,2.72,6631.007297762752
1294,2023-03,Normandie,2741,2.72,2156.3861939709586
1295,2023-03,Nouvelle-Aquitaine,7720,2.72,2803.0622860425433
1296,2023-03,Occitanie,7598,2.72,2656.4955500378865
1297,2023-03,Outre-mer,409,2.72,3059.6108198308607
1298,2023-03,Pays de la Loire,4501,2.72,2740.7143510793803
1299,2023-03,Provence-Alpes-Côte d'Azur,7159,2.7200000000000006,4243.69770394103
1300,2023-04,Auvergne-Rhône-Alpes,5127,2.92,3101.250001573636
1301,2023-04,Bourgogne-Franche-Comté,1352,2.92,1652.2124359419765
1302,2023-04,Bretagne,2161,2.92,2867.9828591076202
1303,2023-04,Centre-Val de Loire,2216,2.92,2055.6162401771626
1304,2023-04,Grand Est,1777,2.92,1640.2738115037416
1305,2023-04,Hauts-de-France,4121,2.92,2191.3651820326513
1306,2023-04,Ile-de-France,9481,2.92,6446.935861145388
1307,2023-04,Normandie,1936,2.92,2189.4142220012222
1308,2023-04,Nouvelle-Aquitaine,6000,2.92,2844.8518771597433
1309,2023-04,Occitanie,5824,2.9199999999999995,2765.2777741819073
1310,2023-04,Outre-mer,242,2.92,3100.3028460647715
1311,2023-04,Pays de la Loire,3420,2.92,2902.633216321174
1312,2023-04,Provence-Alpes-Côte d'Azur,5376,2.92,4530.892766937454
1313,2023-05,Auvergne-Rhône-Alpes,5032,3.08,3011.80966065169
1314,2023-05,Bourgogne-Franche-Comté,1412,3.08,1665.7492662291365
1315,2023-05,Bretagne,2473,3.08,2834.5057071845863
1316,2023-05,Centre-Val de Loire,2564,3.08,1997.1243697215434
1317,2023-05,Grand Est,1913,3.08,1652.1778179101718
1318,2023-05,Hauts-de-France,4656,3.08,2172.7261930572154
1319,2023-05,Ile-de-France,9933,3.08,6104.393911927677
1320,2023-05,Normandie,1985,3.08,2217.4961440207053
1321,2023-05,Nouvelle-Aquitaine,6104,3.08,2931.78574574647
1322,2023-05,Occitanie,5508,3.08,2736.6108360915314
1323,2023-05,Outre-mer,320,3.08,2772.8720531510394
1324,2023-05,Pays de la Loire,3636,3.08,2911.984405431136
1325,2023-05,Provence-Alpes-Côte d'Azur,5552,3.08,4464.138123317634
1326,2023-06,Auvergne-Rhône-Alpes,5774,3.25,3129.0379936842355
1327,2023-06,Bourgogne-Franche-Comté,1428,3.25,1677.0834380727233
1328,2023-06,Bretagne,2541,3.25,2951.918290307679
1329,2023-06,Centre-Val de Loire,3045,3.25,2000.5303691886995
1330,2023-06,Grand Est,2026,3.25,1686.5303694396036
1331,2023-06,Hauts-de-France,5372,3.25,2200.733348284493
1332,2023-06,Ile-de-France,12451,3.25,6147.364634220918
1333,2023-06,Normandie,2312,3.25,2207.933901807116
1334,2023-06,Nouvelle-Aquitaine,6635,3.25,3084.091496624497
1335,2023-06,Occitanie,5706,3.25,2777.386151083255
1336,2023-06,Outre-mer,320,3.25,3359.8572585354223
1337,2023-06,Pays de la Loire,4300,3.25,2992.400357070628
1338,2023-06,Provence-Alpes-Côte d'Azur,5724,3.25,4577.630128701832
